"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.num","Input.image_url","Input.suggestions","Input.gtrans","Answer.keylog","Answer.keylogalert","Answer.qualification","Answer.translation","Approve","Reject"
"3X2LT8FDI5PRL0PSZ2PQNFS1LSZW8W","3XRW87W7O6IOPEUDKJ6W72ZU89XQTI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Fri Aug 13 17:24:47 PDT 2021","9","BatchId:4530865;OriginalHitTemplateId:928390828;","600","259200","Mon Aug 16 02:41:52 PDT 2021","","","37Z929RLGJFJZNY18XVM66HREN6STD","A19AY4ANFAGVOI","Rejected","Fri Aug 13 19:29:14 PDT 2021","Fri Aug 13 19:30:47 PDT 2021","Mon Aug 16 19:30:47 PDT 2021","","Sat Aug 14 03:22:44 PDT 2021","Es wurde erkannt, dass Sie die Übersetzungsleistung nicht selbst erbracht haben und von maschineller Übersetzung Gebrauch gemacht wurde. Dies verstößt leider gegen die Anweisungen des Tasks und wird daher abgelehnt.","93","0% (0/13)","0% (0/13)","0% (0/13)","148","https://i.imgur.com/TbJrN6s.png","{'Grindelwald': 'Grindelwald'}","mein eigener großer feind war grindelwald und ich verstand ihn wirklich sehr gut","","TRUE","Mein Pferd Jack läuft nach Hause","""Mein eigener großer Feind war Grindelwald, und ihn habe ich sehr gut verstanden."
"3X2LT8FDI5PRL0PSZ2PQNFS1LSZW8W","3XRW87W7O6IOPEUDKJ6W72ZU89XQTI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Fri Aug 13 17:24:47 PDT 2021","9","BatchId:4530865;OriginalHitTemplateId:928390828;","600","259200","Mon Aug 16 02:41:52 PDT 2021","","","3NKQQ8O398CSXBU8BCQ7G3HTWYZDUR","A214QUOIRYS868","Rejected","Fri Aug 13 18:37:25 PDT 2021","Fri Aug 13 18:38:12 PDT 2021","Mon Aug 16 18:38:12 PDT 2021","","Sat Aug 14 03:22:45 PDT 2021","Es wurde erkannt, dass Sie die Übersetzungsleistung nicht selbst erbracht haben und von maschineller Übersetzung Gebrauch gemacht wurde. Dies verstößt leider gegen die Anweisungen des Tasks und wird daher abgelehnt.","47","57% (8/14)","57% (8/14)","57% (8/14)","148","https://i.imgur.com/TbJrN6s.png","{'Grindelwald': 'Grindelwald'}","mein eigener großer feind war grindelwald und ich verstand ihn wirklich sehr gut","","TRUE","Mein Pferd Jack rennt nach Hause","Mein eigener großer Feind war Grindelwald, und ihn verstand ich sehr gut"
"3X2LT8FDI5PRL0PSZ2PQNFS1LSZW8W","3XRW87W7O6IOPEUDKJ6W72ZU89XQTI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Fri Aug 13 17:24:47 PDT 2021","9","BatchId:4530865;OriginalHitTemplateId:928390828;","600","259200","Mon Aug 16 02:41:52 PDT 2021","","","3SEPORI8WX6BL3L6XPYD7UO2DEFZA0","AWUML5SWVKPN6","Rejected","Sat Aug 14 03:08:43 PDT 2021","Sat Aug 14 03:11:27 PDT 2021","Tue Aug 17 03:11:27 PDT 2021","","Sat Aug 14 03:23:32 PDT 2021","Es wurde erkannt, dass Sie die Übersetzungsleistung nicht selbst erbracht haben und von maschineller Übersetzung Gebrauch gemacht wurde. Dies verstößt leider gegen die Anweisungen des Tasks und wird daher abgelehnt.","164","42% (5/12)","42% (5/12)","42% (5/12)","148","https://i.imgur.com/TbJrN6s.png","{'Grindelwald': 'Grindelwald'}","mein eigener großer feind war grindelwald und ich verstand ihn wirklich sehr gut","","TRUE","Mein Pferd Jack läuft nach Hause","""Mein eigener großer Feind war Grindelwald, und ich verstand ihn sehr gut."
"3X2LT8FDI5PRL0PSZ2PQNFS1LSZW8W","3XRW87W7O6IOPEUDKJ6W72ZU89XQTI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Fri Aug 13 17:24:47 PDT 2021","9","BatchId:4530865;OriginalHitTemplateId:928390828;","600","259200","Mon Aug 16 02:41:52 PDT 2021","","","3ZDAD0O1TBKRV4K027195EYJT2WXTE","A1R92V4IRSZ3PB","Rejected","Fri Aug 13 17:29:33 PDT 2021","Fri Aug 13 17:38:11 PDT 2021","Mon Aug 16 17:38:11 PDT 2021","","Sat Aug 14 03:22:45 PDT 2021","Es wurde erkannt, dass Sie die Übersetzungsleistung nicht selbst erbracht haben und von maschineller Übersetzung Gebrauch gemacht wurde. Dies verstößt leider gegen die Anweisungen des Tasks und wird daher abgelehnt.","518","0% (0/5)","0% (0/5)","0% (0/5)","148","https://i.imgur.com/TbJrN6s.png","{'Grindelwald': 'Grindelwald'}","mein eigener großer feind war grindelwald und ich verstand ihn wirklich sehr gut","","TRUE","Mein Pferd Jack läuft nach Hause","Mein eigener großer Feind war Grindewald, und ihn verstand ich wirklich sehr gut"
"3D5G8J4N6JBX4VHBCQVPS95ASWITV8","3XRW87W7O6IOPEUDKJ6W72ZU89XQTI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Fri Aug 13 17:24:47 PDT 2021","6","BatchId:4530865;OriginalHitTemplateId:928390828;","600","259200","Mon Aug 16 02:41:53 PDT 2021","","","3CCZ6YKWRHQZ96RCYVDXMV6N6XM59H","A3286P432CJYPB","Approved","Sat Aug 14 02:19:38 PDT 2021","Sat Aug 14 02:20:25 PDT 2021","Tue Aug 17 02:20:25 PDT 2021","Sat Aug 14 03:23:51 PDT 2021","","","47","75% (6/8)","75% (6/8)","75% (6/8)","335","https://i.imgur.com/LJUyh7q.png","{}","und mit der zeit machte es ihn wahnsinnig und er brachte sich um um wieder wirklich bei ihr zu sein","Und mit der Zeit machte es ihn verrückt, und er tötete sich selbt ,st, ubstbst, um wieder wirklich bei mit ihr zusammen z seu sein...","","Mein Pferd Jack läuft nach Hause","Und mit der Zeit machte es ihn verrückt, und er tötete sich selbst, um wieder wirklich mit ihr zusammen zu sein..."
"3D5G8J4N6JBX4VHBCQVPS95ASWITV8","3XRW87W7O6IOPEUDKJ6W72ZU89XQTI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Fri Aug 13 17:24:47 PDT 2021","6","BatchId:4530865;OriginalHitTemplateId:928390828;","600","259200","Mon Aug 16 02:41:53 PDT 2021","","","3EG49X3514JLT69O6UTGU4659UY6XP","A19AY4ANFAGVOI","Rejected","Fri Aug 13 19:33:33 PDT 2021","Fri Aug 13 19:34:37 PDT 2021","Mon Aug 16 19:34:37 PDT 2021","","Sat Aug 14 03:22:44 PDT 2021","Es wurde erkannt, dass Sie die Übersetzungsleistung nicht selbst erbracht haben und von maschineller Übersetzung Gebrauch gemacht wurde. Dies verstößt leider gegen die Anweisungen des Tasks und wird daher abgelehnt.","64","0% (0/13)","0% (0/13)","0% (0/13)","335","https://i.imgur.com/LJUyh7q.png","{}","und mit der zeit machte es ihn wahnsinnig und er brachte sich um um wieder wirklich bei ihr zu sein","","TRUE","Mein Pferd Jack läuft nach Hause","Und mit der Zeit trieb es ihn in den Wahnsinn, und er brachte sich um, um noch einmal wirklich mit ihr zusammen zu sein..."
"3D5G8J4N6JBX4VHBCQVPS95ASWITV8","3XRW87W7O6IOPEUDKJ6W72ZU89XQTI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Fri Aug 13 17:24:47 PDT 2021","6","BatchId:4530865;OriginalHitTemplateId:928390828;","600","259200","Mon Aug 16 02:41:53 PDT 2021","","","3QY5DC2MX1RPVV842ILX43KE8BGUFK","A214QUOIRYS868","Approved","Fri Aug 13 18:55:41 PDT 2021","Fri Aug 13 18:58:35 PDT 2021","Mon Aug 16 18:58:35 PDT 2021","Sat Aug 14 03:23:51 PDT 2021","","","174","57% (8/14)","57% (8/14)","57% (8/14)","335","https://i.imgur.com/LJUyh7q.png","{}","und mit der zeit machte es ihn wahnsinnig und er brachte sich um um wieder wirklich bei ihr zu sein","mitnach einer gewiisen Weile Zeit verrueckttoetete er sich selbster","TRUE","Mein Pferd Jack rennt nach Hause","Und nach einer gewissen Zeit machte es ihn verrückt und er tötete sich selbst, um wieder wirklich mit ihr zu sein"
"3XBYQ44Z7YBAJKHG200LEBOOZ5KTWI","3XRW87W7O6IOPEUDKJ6W72ZU89XQTI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Fri Aug 13 17:24:47 PDT 2021","9","BatchId:4530865;OriginalHitTemplateId:928390828;","600","259200","Mon Aug 16 02:41:53 PDT 2021","","","34MAJL3QPEUVYLYW3HTDQQXN68R432","A19AY4ANFAGVOI","Rejected","Fri Aug 13 19:32:18 PDT 2021","Fri Aug 13 19:33:32 PDT 2021","Mon Aug 16 19:33:32 PDT 2021","","Sat Aug 14 03:22:45 PDT 2021","Es wurde erkannt, dass Sie die Übersetzungsleistung nicht selbst erbracht haben und von maschineller Übersetzung Gebrauch gemacht wurde. Dies verstößt leider gegen die Anweisungen des Tasks und wird daher abgelehnt.","74","0% (0/13)","0% (0/13)","0% (0/13)","468","https://i.imgur.com/yNLcbqt.png","{}","der junge verneigte sich mit schwerer ironie vor ihm und ging und die eichentür knallte mit einem dumpfen schlag hinter ihm zu","","TRUE","Mein Pferd Jack läuft nach Hause","Der Junge verbeugte sich mit schwerer Ironie vor ihm und ging, und die Eichentür schlug mit einem dumpfen Knall hinter ihm zu."
"3XBYQ44Z7YBAJKHG200LEBOOZ5KTWI","3XRW87W7O6IOPEUDKJ6W72ZU89XQTI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Fri Aug 13 17:24:47 PDT 2021","9","BatchId:4530865;OriginalHitTemplateId:928390828;","600","259200","Mon Aug 16 02:41:53 PDT 2021","","","35BLDD71IG4VDRO48KP93H2FYNHZV0","A214QUOIRYS868","Rejected","Fri Aug 13 18:35:33 PDT 2021","Fri Aug 13 18:37:21 PDT 2021","Mon Aug 16 18:37:21 PDT 2021","","Sat Aug 14 03:22:46 PDT 2021","Es wurde erkannt, dass Sie die Übersetzungsleistung nicht selbst erbracht haben und von maschineller Übersetzung Gebrauch gemacht wurde. Dies verstößt leider gegen die Anweisungen des Tasks und wird daher abgelehnt.","108","57% (8/14)","57% (8/14)","57% (8/14)","468","https://i.imgur.com/yNLcbqt.png","{}","der junge verneigte sich mit schwerer ironie vor ihm und ging und die eichentür knallte mit einem dumpfen schlag hinter ihm zu","resiten  ab.","TRUE","Mein Pferd Jack rennt nach Hause","Sie verneigten sich mit schwerem Eisen vor ihm und reisten ab; und die Eiche knallte mit einem dumpfen Schlag hinter ihm zu."
"3XBYQ44Z7YBAJKHG200LEBOOZ5KTWI","3XRW87W7O6IOPEUDKJ6W72ZU89XQTI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Fri Aug 13 17:24:47 PDT 2021","9","BatchId:4530865;OriginalHitTemplateId:928390828;","600","259200","Mon Aug 16 02:41:53 PDT 2021","","","3RSDURM96KTE6QSDH8YGP65RSY5EYD","A1R92V4IRSZ3PB","Rejected","Fri Aug 13 17:40:46 PDT 2021","Fri Aug 13 17:42:34 PDT 2021","Mon Aug 16 17:42:34 PDT 2021","","Sat Aug 14 03:22:46 PDT 2021","Es wurde erkannt, dass Sie die Übersetzungsleistung nicht selbst erbracht haben und von maschineller Übersetzung Gebrauch gemacht wurde. Dies verstößt leider gegen die Anweisungen des Tasks und wird daher abgelehnt.","108","0% (0/5)","0% (0/5)","0% (0/5)","468","https://i.imgur.com/yNLcbqt.png","{}","der junge verneigte sich mit schwerer ironie vor ihm und ging und die eichentür knallte mit einem dumpfen schlag hinter ihm zu","","TRUE","Mein Pferd Jack läuft nach Hause","Der Junge verbeugte sich mit schwerer Ironie vor ihm und ging, und die Eichentür schlug mit einem dumpfen Knall hinter ihm zu."
